id,income
53860,18403.352
53861,19005.592
53862,25560.95
53863,27918.389
53864,23329.676
53865,65340.355
53866,20327.867
53867,17410.86
53868,21468.193
53869,61618.145
53870,26895.66
53871,24334.46
53872,90305.836
53873,14993.546
53874,32419.033
53875,19647.596
53876,24437.514
53877,44062.867
53878,20383.69
53879,35715.844
53880,25684.088
53881,30297.283
53882,18275.484
53883,25201.543
53884,110101.41
53885,23753.166
53886,22357.762
53887,21184.236
53888,18749.709
53889,41811.633
53890,19277.588
53891,25473.092
53892,25262.395
53893,40022.85
53894,37323.02
53895,23329.676
53896,24170.738
53897,17833.652
53898,81046.09
53899,40420.562
53900,52160.527
53901,24566.29
53902,19177.793
53903,19401.686
53904,17002.365
53905,25444.857
53906,23399.49
53907,26813.262
53908,19808.596
53909,36328.027
53910,26377.053
53911,21007.398
53912,20850.062
53913,23834.77
53914,21076.213
53915,23893.895
53916,22551.096
53917,38587.117
53918,21744.283
53919,17970.48
53920,20431.127
53921,37460.984
53922,22216.836
53923,24396.006
53924,25802.744
53925,24333.725
53926,31990.979
53927,21351.027
53928,24431.604
53929,17833.652
53930,19676.393
53931,22859.89
53932,36890.15
53933,57635.87
53934,19175.5
53935,20736.2
53936,22386.393
53937,69080.78
53938,24981.162
53939,53504.445
53940,21166.307
53941,27787.867
53942,24873.33
53943,21677.537
53944,16245.5
53945,25107.703
53946,23753.166
53947,22069.393
53948,33237.047
53949,25899.014
53950,19951.867
53951,26232.17
53952,23694.627
53953,22069.393
53954,24943.486
53955,18050.834
53956,39914.957
53957,34291.492
53958,61110.746
53959,23435.518
53960,33790.78
53961,27888.977
53962,34454.535
53963,19039.549
53964,26535.7
53965,68356.52
53966,23318.299
53967,57679.8
53968,17998.77
53969,20387.0
53970,18403.352
53971,22444.05
53972,45291.145
53973,52984.48
53974,36925.9
53975,23806.139
53976,29690.676
53977,27556.756
53978,42175.695
53979,33545.695
53980,27301.125
53981,20146.672
53982,19291.48
53983,32377.787
53984,20096.986
53985,19283.992
53986,18403.352
53987,23834.77
53988,20033.998
53989,28763.104
53990,30352.045
53991,21400.533
53992,18441.822
53993,23169.57
53994,25976.188
53995,49846.7
53996,21701.912
53997,23302.986
53998,39351.805
53999,23725.24
54000,23110.113
54001,23753.166
54002,14184.129
54003,21290.385
54004,23834.77
54005,21542.83
54006,30151.227
54007,23081.164
54008,19011.521
54009,64557.977
54010,60569.164
54011,23817.836
54012,42454.7
54013,21473.787
54014,110001.98
54015,31518.08
54016,18416.754
54017,58067.363
54018,40681.613
54019,22742.314
54020,45797.207
54021,38067.562
54022,16922.451
54023,36086.59
54024,20435.496
54025,33372.094
54026,30005.814
54027,30210.697
54028,20101.418
54029,23337.83
54030,20101.418
54031,22514.312
54032,23806.139
54033,18849.984
54034,21184.236
54035,27447.424
54036,19795.77
54037,35987.086
54038,61003.047
54039,24943.486
54040,23990.342
54041,21585.635
54042,21468.193
54043,57224.297
54044,20406.322
54045,14954.4795
54046,89053.81
54047,35818.906
54048,45078.973
54049,32234.309
54050,69708.69
54051,18860.252
54052,20089.428
54053,34267.47
54054,17155.658
54055,17833.652
54056,50166.523
54057,19011.521
54058,32905.45
54059,24523.455
54060,24334.46
54061,21076.336
54062,22252.648
54063,22498.848
54064,21657.705
54065,21862.736
54066,27644.322
54067,19032.977
54068,21780.842
54069,21014.492
54070,25802.744
54071,28187.373
54072,33664.906
54073,34278.008
54074,16689.898
54075,95758.94
54076,22069.393
54077,26961.36
54078,29019.37
54079,25181.705
54080,47243.438
54081,27441.148
54082,64575.727
54083,27654.621
54084,35302.375
54085,24179.707
54086,20101.418
54087,18668.658
54088,95882.89
54089,29509.908
54090,20249.855
54091,19745.2
54092,22024.99
54093,18219.918
54094,24534.68
54095,30188.17
54096,28479.799
54097,17970.48
54098,24334.46
54099,19274.824
54100,33635.56
54101,67087.25
54102,19225.354
54103,33539.957
54104,21561.936
54105,14753.828
54106,18463.154
54107,18397.496
54108,21937.307
54109,15763.896
54110,53503.215
54111,28331.355
54112,27936.764
54113,38637.7
54114,21468.193
54115,24988.021
54116,19609.125
54117,23246.44
54118,69122.59
54119,84130.875
54120,66094.14
54121,19335.629
54122,18441.822
54123,20161.865
54124,20414.088
54125,20101.418
54126,19011.521
54127,52318.22
54128,19647.719
54129,32615.322
54130,55264.65
54131,39601.06
54132,20673.123
54133,39745.395
54134,20724.818
54135,61206.098
54136,29762.47
54137,21468.193
54138,21821.863
54139,27901.785
54140,17833.652
54141,21278.39
54142,21854.252
54143,20053.373
54144,22069.393
54145,23746.072
54146,41456.4
54147,68271.664
54148,50394.266
54149,23706.715
54150,29215.654
54151,51304.375
54152,18441.822
54153,20735.791
54154,38706.832
54155,23077.111
54156,25201.543
54157,23112.596
54158,22162.896
54159,33962.535
54160,129618.26
54161,48029.824
54162,33237.047
54163,29743.232
54164,22584.674
54165,20101.418
54166,18430.166
54167,19783.67
54168,25143.004
54169,24871.475
54170,68699.914
54171,43256.875
54172,14954.4795
54173,45715.336
54174,30546.613
54175,69359.26
54176,25802.744
54177,40613.098
54178,20576.066
54179,21024.943
54180,87526.32
54181,39666.824
54182,20369.863
54183,26298.73
54184,32104.6
54185,48184.016
54186,36014.77
54187,64123.797
54188,26086.242
54189,29816.13
54190,25212.777
54191,36886.438
54192,49068.047
54193,31178.408
54194,25729.162
54195,49431.2
54196,25189.781
54197,29401.393
54198,23136.715
54199,47131.63
54200,88737.11
54201,24334.46
54202,33237.047
54203,44181.523
54204,17999.885
54205,18108.76
54206,19011.521
54207,90380.086
54208,19200.426
54209,22082.576
54210,22111.525
54211,43452.727
54212,23136.715
54213,29815.143
54214,18352.557
54215,20097.68
54216,52256.477
54217,54557.38
54218,21684.506
54219,27731.896
54220,18403.352
54221,19785.963
54222,22941.635
54223,20991.238
54224,16912.56
54225,41581.453
54226,59969.703
54227,56319.824
54228,20485.764
54229,39909.742
54230,29529.303
54231,27123.727
54232,76533.586
54233,25201.543
54234,18441.822
54235,16429.26
54236,19801.625
54237,76096.48
54238,24827.846
54239,16152.104
54240,21892.75
54241,35411.3
54242,21076.213
54243,57477.016
54244,21180.764
54245,25877.357
54246,18608.094
54247,18957.664
54248,40572.02
54249,20101.418
54250,19868.637
54251,58946.426
54252,50214.773
54253,25628.254
54254,18441.822
54255,29334.066
54256,30799.494
54257,42950.875
54258,35426.12
54259,17970.48
54260,25677.564
54261,46167.367
54262,23217.951
54263,15763.896
54264,24846.482
54265,22130.924
54266,23834.77
54267,19216.264
54268,57077.504
54269,22528.545
54270,18441.822
54271,38836.992
54272,63539.492
54273,20101.418
54274,36316.14
54275,84411.13
54276,21468.193
54277,22905.367
54278,27126.354
54279,33207.23
54280,103375.766
54281,66532.82
54282,21555.678
54283,24586.658
54284,70496.85
54285,22069.393
54286,28357.58
54287,29050.352
54288,102185.54
54289,22822.812
54290,27924.041
54291,15563.245
54292,24943.486
54293,23569.545
54294,39656.76
54295,29201.467
54296,26107.62
54297,35715.844
54298,39275.39
54299,19609.248
54300,36652.418
54301,71511.64
54302,21007.523
54303,25590.045
54304,26011.219
54305,24170.746
54306,22474.826
54307,18219.094
54308,63513.332
54309,97152.5
54310,18441.822
54311,27208.555
54312,53228.02
54313,25812.357
54314,14954.4795
54315,19808.596
54316,40184.33
54317,26487.078
54318,29043.848
54319,26813.262
54320,18401.059
54321,32475.922
54322,17508.984
54323,20409.795
54324,16137.651
54325,29098.236
54326,27997.646
54327,21468.193
54328,22467.059
54329,20146.672
54330,30546.613
54331,26444.623
54332,17339.94
54333,19633.756
54334,29774.936
54335,41957.23
54336,25702.975
54337,19039.549
54338,33973.055
54339,16290.773
54340,21615.693
54341,21499.26
54342,17508.984
54343,64136.418
54344,20146.672
54345,29053.787
54346,22511.361
54347,18970.758
54348,20379.906
54349,20990.422
54350,39000.645
54351,37908.312
54352,23362.889
54353,36320.277
54354,30300.758
54355,20425.25
54356,26987.559
54357,71753.516
54358,22069.393
54359,24300.182
54360,31504.975
54361,21869.732
54362,26096.355
54363,77664.58
54364,23085.082
54365,20409.795
54366,16096.357
54367,46197.523
54368,18441.822
54369,17064.123
54370,20975.531
54371,20747.873
54372,34050.395
54373,19888.035
54374,22069.393
54375,28628.225
54376,38274.69
54377,26014.584
54378,26938.303
54379,29859.87
54380,28067.812
54381,26668.48
54382,19473.371
54383,31220.14
54384,37069.54
54385,20583.035
54386,22309.273
54387,33596.613
54388,19481.258
54389,71016.4
54390,26703.541
54391,23475.807
54392,28857.287
54393,16152.104
54394,19200.426
54395,17827.797
54396,16961.52
54397,19605.021
54398,86582.88
54399,39670.67
54400,30678.959
54401,19168.58
54402,17833.652
54403,25201.543
54404,19745.2
54405,34045.234
54406,63559.207
54407,40956.39
54408,44859.35
54409,19401.686
54410,22997.627
54411,62430.9
54412,23417.346
54413,15563.245
54414,28067.812
54415,23834.77
54416,20215.125
54417,22386.393
54418,34435.16
54419,85939.56
54420,31906.184
54421,25201.543
54422,20110.229
54423,85775.64
54424,14954.4795
54425,26813.262
54426,21118.45
54427,29290.957
54428,25201.543
54429,38977.664
54430,16360.319
54431,40872.95
54432,37598.12
54433,38470.234
54434,18212.68
54435,25201.543
54436,21590.732
54437,96183.15
54438,26554.047
54439,21197.447
54440,26813.262
54441,35441.37
54442,17731.87
54443,44303.41
54444,23911.156
54445,28189.91
54446,22309.146
54447,73525.49
54448,27595.729
54449,36651.39
54450,28835.916
54451,18175.271
54452,30328.1
54453,21241.395
54454,37055.703
54455,20101.418
54456,24263.637
54457,38211.395
54458,25201.748
54459,19808.596
54460,21277.559
54461,24170.016
54462,81936.11
54463,32377.787
54464,48240.49
54465,28202.053
54466,38454.504
54467,17827.08
54468,21511.15
54469,26813.262
54470,31433.107
54471,32249.557
54472,26640.502
54473,14954.4795
54474,24723.123
54475,28067.812
54476,38295.902
54477,18829.033
54478,21383.656
54479,63219.277
54480,27416.47
54481,70987.04
54482,23697.158
54483,17606.045
54484,19200.426
54485,21180.639
54486,14184.129
54487,35040.64
54488,42865.96
54489,31096.787
54490,19817.08
54491,30267.262
54492,25615.516
54493,18050.834
54494,60122.61
54495,55054.117
54496,29386.8
54497,41868.438
54498,32848.324
54499,78569.31
54500,32839.96
54501,30678.959
54502,21529.604
54503,20334.576
54504,21474.434
54505,26709.88
54506,19801.625
54507,37106.29
54508,28067.812
54509,20417.559
54510,27731.498
54511,22037.805
54512,37832.29
54513,18996.496
54514,20101.418
54515,34534.81
54516,35748.887
54517,41216.355
54518,44950.87
54519,33035.85
54520,23270.727
54521,26813.262
54522,19373.48
54523,44517.508
54524,23302.986
54525,23235.887
54526,43410.074
54527,31788.668
54528,15910.755
54529,53620.71
54530,19586.484
54531,41509.562
54532,42382.125
54533,15520.423
54534,18441.822
54535,17508.984
54536,18608.094
54537,27735.389
54538,34415.75
54539,41177.36
54540,60323.688
54541,29164.896
54542,23911.156
54543,19238.236
54544,36112.785
54545,36614.05
54546,20951.096
54547,27677.879
54548,31115.652
54549,27439.516
54550,21230.713
54551,19785.963
54552,43817.33
54553,24642.047
54554,18462.396
54555,23569.545
54556,62451.426
54557,22252.865
54558,23738.727
54559,51559.15
54560,19808.596
54561,38335.438
54562,25448.473
54563,34495.145
54564,21468.193
54565,18608.094
54566,30869.338
54567,17827.08
54568,30210.697
54569,25934.658
54570,42885.215
54571,25785.656
54572,20032.895
54573,19560.137
54574,23136.715
54575,18414.123
54576,30750.307
54577,19369.018
54578,15995.799
54579,18775.2
54580,21079.81
54581,21393.605
54582,20838.584
54583,23000.516
54584,18441.822
54585,18403.352
54586,31176.006
54587,36271.613
54588,35057.426
54589,23994.26
54590,20724.818
54591,25201.543
54592,49417.035
54593,21468.193
54594,24533.092
54595,36831.87
54596,16017.085
54597,19963.309
54598,25201.543
54599,25201.543
54600,41731.164
54601,25201.543
54602,23834.77
54603,19808.596
54604,79579.05
54605,28067.812
54606,26219.1
54607,19900.174
54608,18050.834
54609,32728.447
54610,23806.139
54611,15922.762
54612,21074.26
54613,35594.543
54614,33237.047
54615,19951.703
54616,32981.44
54617,36285.22
54618,65700.8
54619,19801.625
54620,26813.262
54621,25802.744
54622,27914.037
54623,24178.482
54624,27680.547
54625,41699.727
54626,25201.543
54627,44533.914
54628,38228.78
54629,41146.74
54630,20527.574
54631,44934.867
54632,92223.13
54633,18279.334
54634,20771.8
54635,25133.186
54636,23898.406
54637,31869.703
54638,22252.648
54639,32013.96
54640,23834.77
54641,17883.637
54642,70157.195
54643,19560.137
54644,29951.879
54645,22133.846
54646,52555.9
54647,22386.393
54648,34987.82
54649,24342.285
54650,22069.393
54651,26079.014
54652,33237.047
54653,110721.37
54654,18403.352
54655,31134.596
54656,18450.307
54657,18050.834
54658,23834.77
54659,30546.613
54660,32545.535
54661,24477.018
54662,19456.623
54663,36663.465
54664,19168.58
54665,24083.494
54666,31635.322
54667,27836.244
54668,23302.986
54669,18441.822
54670,18551.752
54671,26331.912
54672,35449.477
54673,42947.19
54674,80838.24
54675,55020.93
54676,25532.52
54677,24334.46
54678,22398.887
54679,58493.656
54680,28067.812
54681,23129.584
54682,20471.64
54683,19578.928
54684,31582.373
54685,16038.621
54686,25443.129
54687,18050.834
54688,20409.795
54689,29258.566
54690,27208.555
54691,30430.998
54692,32575.668
54693,23934.402
54694,18050.834
54695,79823.336
54696,19603.68
54697,44716.184
54698,25624.0
54699,41556.004
54700,23804.629
54701,29182.395
54702,40773.324
54703,31172.266
54704,139447.39
54705,27948.336
54706,19058.477
54707,21916.268
54708,22266.29
54709,34947.75
54710,81805.555
54711,27054.748
54712,21298.44
54713,32321.09
54714,44767.438
54715,23636.785
54716,17063.348
54717,19785.963
54718,26813.262
54719,48930.418
54720,22846.152
54721,20707.984
54722,17833.652
54723,22648.066
54724,23136.715
54725,30968.184
54726,27147.412
54727,32700.65
54728,40105.953
54729,27208.555
54730,26669.844
54731,18063.977
54732,26922.21
54733,18880.533
54734,18269.629
54735,21393.605
54736,39027.176
54737,20618.904
54738,30566.385
54739,27867.71
54740,32598.164
54741,20487.094
54742,32885.07
54743,21414.436
54744,37580.38
54745,27436.791
54746,20101.418
54747,30891.217
54748,21076.336
54749,22778.566
54750,23405.125
54751,72679.6
54752,33237.047
54753,19011.521
54754,21371.3
54755,22975.512
54756,22386.393
54757,19810.85
54758,26869.342
54759,36652.418
54760,40020.09
54761,21278.39
54762,25682.752
54763,21850.994
54764,18279.334
54765,16922.451
54766,32914.305
54767,23122.83
54768,30816.11
54769,26813.262
54770,57086.582
54771,49386.613
54772,28053.709
54773,59791.93
54774,41069.69
54775,24354.367
54776,24334.46
54777,22460.01
54778,103307.9
54779,55752.7
54780,36104.56
54781,21872.895
54782,22151.344
54783,19039.96
54784,42390.824
54785,30018.06
54786,27867.574
54787,18716.584
54788,59171.434
54789,25802.744
54790,23099.846
54791,17801.807
54792,19785.963
54793,19808.596
54794,24107.064
54795,23835.61
54796,25399.63
54797,31817.498
54798,21873.627
54799,60620.926
54800,22665.812
54801,44242.277
54802,35314.84
54803,25899.273
54804,26813.262
54805,20394.102
54806,25802.744
54807,21670.697
54808,19011.521
54809,22069.393
54810,38568.14
54811,62240.164
54812,23753.166
54813,19011.521
54814,23629.312
54815,16814.16
54816,33687.668
54817,26389.957
54818,22961.375
54819,24221.025
54820,22634.736
54821,21014.492
54822,20101.418
54823,21231.242
54824,38648.43
54825,26331.912
54826,24205.146
54827,19801.625
54828,25802.744
54829,26959.184
54830,20852.738
54831,87722.45
54832,33846.06
54833,23967.117
54834,25201.543
54835,17179.312
54836,14184.129
54837,29803.771
54838,41989.023
54839,23876.791
54840,86154.305
54841,22771.447
54842,36192.48
54843,23834.77
54844,32104.684
54845,25295.77
54846,45038.51
54847,20146.672
54848,19808.596
54849,23834.77
54850,28646.877
54851,25004.588
54852,42017.96
54853,20489.293
54854,25699.367
54855,30546.613
54856,26474.574
54857,44837.688
54858,31141.05
54859,27395.793
54860,31488.37
54861,25154.518
54862,23136.715
54863,64017.39
54864,62898.48
54865,24297.396
54866,26853.535
54867,19039.426
54868,60004.605
54869,19189.25
54870,16887.195
54871,27867.574
54872,39274.637
54873,38159.273
54874,20623.072
54875,24334.46
54876,47639.387
54877,44922.926
54878,25201.543
54879,20105.67
54880,35788.145
54881,40399.723
54882,21236.773
54883,19730.373
54884,68229.49
54885,48725.383
54886,18279.334
54887,30250.967
54888,19194.568
54889,26884.38
54890,23075.566
54891,20908.86
54892,30625.78
54893,37405.742
54894,21347.285
54895,27077.945
54896,21468.193
54897,23942.393
54898,30233.252
54899,22907.166
54900,17606.045
54901,24137.328
54902,17808.377
54903,19200.426
54904,74651.766
54905,34509.613
54906,51962.49
54907,18788.193
54908,21497.854
54909,19808.596
54910,17808.377
54911,79578.63
54912,46998.543
54913,62545.01
54914,34265.44
54915,27514.547
54916,42683.324
54917,25913.234
54918,24741.852
54919,27372.17
54920,72470.91
54921,19159.709
54922,43536.027
54923,20406.322
54924,26859.064
54925,28701.545
54926,16979.232
54927,17742.334
54928,22658.809
54929,27356.197
54930,20850.062
54931,19974.873
54932,40533.008
54933,22069.393
54934,23392.738
54935,22246.822
54936,19058.477
54937,36985.19
54938,41419.254
54939,23580.166
54940,23707.283
54941,26082.998
54942,19225.354
54943,28362.31
54944,54617.004
54945,40456.0
54946,15763.896
54947,23136.715
54948,48490.527
54949,25615.516
54950,51844.625
54951,27595.729
54952,14993.546
54953,22605.863
54954,17257.38
54955,28199.9
54956,28067.812
54957,17238.678
54958,21818.484
54959,26080.06
54960,28091.93
54961,29049.889
54962,26945.672
54963,35715.844
54964,25190.705
54965,21559.47
54966,52845.383
54967,18231.68
54968,41591.31
54969,34650.32
54970,24334.46
54971,27343.023
54972,21336.992
54973,19242.902
54974,20747.873
54975,18441.822
54976,19816.48
54977,22347.436
54978,16835.695
54979,43402.44
54980,39473.926
54981,42434.875
54982,39285.656
54983,33501.15
54984,53266.516
54985,26748.99
54986,20409.795
54987,52256.555
54988,42431.414
54989,19812.5
54990,23476.951
54991,22749.557
54992,38389.23
54993,23834.77
54994,20101.418
54995,21936.846
54996,19200.426
54997,16360.319
54998,25883.283
54999,19609.125
55000,22020.695
55001,21911.793
55002,18904.986
55003,23011.256
55004,19938.455
55005,68412.805
55006,17064.123
55007,21184.236
55008,22376.604
55009,18727.998
55010,23144.842
55011,21542.338
55012,47118.984
55013,23566.096
55014,28067.812
55015,26813.262
55016,39909.742
55017,32429.625
55018,20923.225
55019,22465.373
55020,19058.477
55021,34844.664
55022,24985.646
55023,22069.393
55024,16152.104
55025,19369.018
55026,23427.525
55027,30518.996
55028,17827.08
55029,26897.404
55030,23538.729
55031,16321.252
55032,18205.725
55033,39153.24
55034,38959.41
55035,23236.2
55036,20791.363
55037,28573.055
55038,56892.574
55039,31664.44
55040,26506.842
55041,28067.812
55042,28708.68
55043,20101.418
55044,34274.594
55045,16711.908
55046,19039.549
55047,15910.755
55048,20503.242
55049,42949.703
55050,47122.402
55051,18746.273
55052,17833.652
55053,19785.963
55054,28976.123
55055,23099.97
55056,17583.307
55057,20248.01
55058,25826.094
55059,32685.287
55060,14954.4795
55061,25045.31
55062,18080.28
55063,20768.459
55064,23636.516
55065,26389.957
55066,30546.613
55067,36794.633
55068,30318.477
55069,31086.951
55070,21854.252
55071,37489.176
55072,20027.04
55073,31170.602
55074,33975.5
55075,50411.305
55076,73091.555
55077,21850.994
55078,29374.459
55079,23136.715
55080,19578.928
55081,23449.78
55082,19812.5
55083,45826.76
55084,26213.12
55085,18441.822
55086,19801.625
55087,25664.61
55088,94732.54
55089,20735.791
55090,17410.86
55091,54356.348
55092,20146.672
55093,27680.547
55094,20094.521
55095,28380.984
55096,19039.426
55097,25684.49
55098,39966.66
55099,31382.486
55100,36236.93
55101,67643.97
55102,32562.87
55103,56047.18
55104,17257.38
55105,32377.787
55106,24375.678
55107,45051.918
55108,25338.533
55109,17833.652
55110,38816.777
55111,19817.32
55112,36671.38
55113,53605.953
55114,17699.213
55115,20652.012
55116,35144.918
55117,21873.627
55118,68683.484
55119,104250.375
55120,29098.857
55121,27193.617
55122,22069.393
55123,85479.56
55124,64999.39
55125,59748.168
55126,29791.88
55127,21468.193
55128,18970.758
55129,28940.764
55130,21468.193
55131,19169.115
55132,22479.871
55133,25606.9
55134,28937.78
55135,21771.535
55136,20101.418
55137,62558.402
55138,40538.824
55139,18414.123
55140,14993.546
55141,45561.973
55142,18275.484
55143,32377.787
55144,30562.885
55145,27896.074
55146,35715.844
55147,19322.412
55148,17833.652
55149,49926.805
55150,25802.744
55151,38725.598
55152,32301.168
55153,44703.285
55154,18403.352
55155,86009.484
55156,25239.281
55157,21908.525
55158,27467.07
55159,25802.744
55160,15763.896
55161,53936.594
55162,28620.791
55163,88615.52
55164,21468.193
55165,25756.947
55166,72372.32
55167,22357.762
55168,19795.77
55169,19606.955
55170,27484.777
55171,20735.791
55172,22069.393
55173,19801.625
55174,14184.129
55175,25609.479
55176,45775.008
55177,56329.918
55178,22905.367
55179,23569.984
55180,22664.727
55181,25201.543
55182,25085.053
55183,31617.361
55184,28622.992
55185,22707.354
55186,30535.832
55187,65274.293
55188,33342.086
55189,30953.62
55190,25076.309
55191,34335.33
55192,21357.578
55193,16090.122
55194,16922.451
55195,23834.77
55196,23233.83
55197,19481.258
55198,49387.63
55199,45816.445
55200,24334.46
55201,25705.523
55202,28548.686
55203,44523.062
55204,39753.35
55205,43576.152
55206,44887.71
55207,28308.61
55208,29184.031
55209,38557.715
55210,22784.543
55211,23834.77
55212,44659.594
55213,57743.06
55214,17042.574
55215,19473.371
55216,19200.426
55217,20409.795
55218,28612.957
55219,50139.797
55220,50473.598
55221,21935.47
55222,33517.48
55223,40007.207
55224,30210.697
55225,64641.625
55226,17970.48
55227,25741.445
55228,44546.492
55229,22285.584
55230,57469.953
55231,48488.887
55232,20568.58
55233,72827.305
55234,26462.936
55235,52287.16
55236,20011.81
55237,17833.652
55238,17833.652
55239,22252.865
55240,43786.25
55241,20101.418
55242,45432.46
55243,22437.014
55244,21738.217
55245,17874.182
55246,23701.398
55247,22082.576
55248,20000.162
55249,26951.875
55250,25387.123
55251,57765.0
55252,19647.719
55253,21873.627
55254,17371.521
55255,19481.258
55256,20409.795
55257,39152.914
55258,30531.293
55259,16152.104
55260,21468.193
55261,24836.56
55262,31612.676
55263,30490.799
55264,40364.0
55265,20543.252
55266,35250.535
55267,18880.533
55268,55640.95
55269,33930.555
55270,21468.193
55271,29847.936
55272,21468.193
55273,21788.809
55274,66576.72
55275,28165.121
55276,45730.207
55277,19225.354
55278,20101.418
55279,21468.691
55280,20164.887
55281,18441.822
55282,23872.178
55283,37365.297
55284,18441.822
55285,33303.203
55286,33342.008
55287,89164.484
55288,44775.152
55289,73566.98
55290,47982.645
55291,21934.488
55292,33699.74
55293,20101.418
55294,17436.896
55295,27621.695
55296,29715.42
55297,19876.666
55298,31143.34
55299,31042.93
55300,22246.822
55301,20698.281
55302,33202.613
55303,25240.59
55304,22047.717
55305,31462.775
55306,24674.145
55307,23246.44
55308,22680.469
55309,29849.607
55310,23785.795
55311,33794.4
55312,17668.037
55313,19878.543
55314,61772.2
55315,21468.193
55316,25018.783
55317,34102.75
55318,48443.152
55319,14184.129
55320,23753.166
55321,28369.623
55322,85274.87
55323,24161.82
55324,25802.744
55325,37056.137
55326,34909.918
55327,28280.096
55328,29006.053
55329,24608.922
55330,18860.252
55331,22517.701
55332,21468.193
55333,27453.676
55334,25019.025
55335,19817.08
55336,38059.168
55337,25201.543
55338,30546.613
55339,22661.303
55340,36938.965
55341,42094.977
55342,28690.357
55343,19011.521
55344,20101.418
55345,53239.52
55346,20101.418
55347,29418.547
55348,27471.666
55349,26027.893
55350,51664.188
55351,33391.44
55352,40264.996
55353,22359.162
55354,27552.584
55355,31790.816
55356,17257.38
55357,22744.254
55358,30546.613
55359,36776.19
55360,62481.895
55361,29713.074
55362,25201.543
55363,26619.436
55364,19647.719
55365,18403.352
55366,21081.67
55367,23237.834
55368,18970.758
55369,20471.64
55370,17283.967
55371,32743.969
55372,19027.129
55373,18884.623
55374,21873.627
55375,16442.922
55376,28993.24
55377,27729.412
55378,20101.418
55379,19444.404
55380,28998.455
55381,25802.744
55382,24354.0
55383,22713.398
55384,86286.875
55385,22340.605
55386,26570.465
55387,94853.016
55388,14954.4795
55389,25201.543
55390,22745.701
55391,41472.137
55392,22025.744
55393,51705.066
55394,19864.584
55395,20146.672
55396,39625.44
55397,20723.33
55398,21290.389
55399,23136.715
55400,32919.223
55401,44933.37
55402,23466.635
55403,25697.83
55404,24997.342
55405,16532.541
55406,19835.537
55407,23832.2
55408,25422.082
55409,23417.346
55410,88381.555
55411,24334.46
55412,32269.047
55413,23741.15
55414,27380.16
55415,33703.89
55416,18559.521
55417,19473.371
55418,20101.418
55419,25092.914
55420,34978.824
55421,33990.703
55422,20101.418
55423,24521.375
55424,21468.193
55425,32609.045
55426,19121.244
55427,17833.652
55428,19808.596
55429,19647.596
55430,24342.285
55431,47452.543
55432,45899.676
55433,17731.87
55434,19785.963
55435,32974.43
55436,22785.049
55437,22528.545
55438,49028.56
55439,39011.527
55440,28050.078
55441,38229.297
55442,42215.414
55443,20747.873
55444,17812.924
55445,50528.543
55446,21453.94
55447,51807.484
55448,20101.418
55449,38652.203
55450,64431.06
55451,38983.965
55452,30726.678
55453,25615.516
55454,20090.111
55455,26095.78
55456,26860.4
55457,26331.912
55458,14184.129
55459,19011.521
55460,16961.52
55461,23753.166
55462,55676.93
55463,43692.137
55464,58630.53
55465,18403.352
55466,26366.238
55467,16681.105
55468,23798.898
55469,21264.168
55470,40721.543
55471,21247.178
55472,20217.418
55473,32443.367
55474,18624.154
55475,67106.24
55476,28031.955
55477,24764.494
55478,24189.656
55479,45782.97
55480,22246.822
55481,30210.697
55482,30546.613
55483,29061.209
55484,34129.9
55485,20273.992
55486,20441.018
55487,39108.94
55488,20101.418
55489,22465.373
55490,26813.262
55491,32973.918
55492,29687.354
55493,24827.846
55494,50960.664
55495,60443.234
55496,33237.047
55497,25201.748
55498,26686.088
55499,22467.578
55500,20321.223
55501,25201.543
55502,25802.744
55503,16835.695
55504,17306.775
55505,18885.643
55506,92934.375
55507,19401.686
55508,40292.8
55509,19996.541
55510,57209.586
55511,23255.291
55512,31403.154
55513,19175.5
55514,20311.496
55515,26397.133
55516,17833.652
55517,37120.715
55518,22946.879
55519,20176.654
55520,25596.86
55521,20724.818
55522,20960.705
55523,35246.797
55524,26360.363
55525,26895.66
55526,22528.545
55527,25857.05
55528,18050.834
55529,60430.3
55530,25802.744
55531,19864.16
55532,27510.037
55533,35748.19
55534,18779.898
55535,22301.834
55536,29239.312
55537,39230.24
55538,22407.678
55539,19808.596
55540,36511.08
55541,31486.377
55542,30546.613
55543,76997.125
55544,19200.426
55545,19938.455
55546,18441.822
55547,48241.434
55548,27632.555
55549,33681.29
55550,22069.393
55551,23185.74
55552,28127.611
55553,110470.164
55554,45651.88
55555,20101.418
55556,42202.5
55557,30039.62
55558,18698.477
55559,21468.193
55560,31394.408
55561,23834.77
55562,28757.53
55563,27436.791
55564,30546.613
55565,19216.264
55566,29704.607
55567,46123.227
55568,26987.684
55569,32030.682
55570,61573.684
55571,22905.367
55572,37322.96
55573,30943.834
55574,36375.734
55575,22357.762
55576,38525.297
55577,33568.227
55578,26293.955
55579,31822.89
55580,20089.428
55581,25929.725
55582,25007.346
55583,28907.732
55584,19647.719
55585,19393.281
55586,37031.453
55587,21510.639
55588,23256.057
55589,28067.812
55590,19790.902
55591,42846.008
55592,21382.643
55593,44840.895
55594,23417.346
55595,17257.38
55596,22170.355
55597,20478.61
55598,42673.44
55599,20380.893
55600,22069.393
55601,23755.525
55602,33879.13
55603,24334.46
55604,43871.984
55605,24334.46
55606,19606.83
55607,16822.117
